20211117T,"$60,101,595,899","$60,101,595,899","$60,101,595,899","$60,101,595,899",0
20211118T,"$59,927,174,074","$59,927,174,074","$59,927,174,074","$59,927,174,074",0
20211119T,"$54,149,571,523","$54,149,571,523","$54,149,571,523","$54,149,571,523",0
20211120T,"$59,537,587,851","$59,537,587,851","$59,537,587,851","$59,537,587,851",0
20211121T,"$59,162,377,352","$59,162,377,352","$59,162,377,352","$59,162,377,352",0
20211122T,"$56,610,493,028","$56,610,493,028","$56,610,493,028","$56,610,493,028",0
20211123T,"$54,383,594,370","$54,383,594,370","$54,383,594,370","$54,383,594,370",0
20211124T,"$54,323,268,406","$54,323,268,406","$54,323,268,406","$54,323,268,406",0
20211125T,"$51,040,848,429","$51,040,848,429","$51,040,848,429","$51,040,848,429",0
20211126T,"$54,077,819,733","$54,077,819,733","$54,077,819,733","$54,077,819,733",0
20211127T,"$49,203,646,887","$49,203,646,887","$49,203,646,887","$49,203,646,887",0
20211128T,"$49,675,016,519","$49,675,016,519","$49,675,016,519","$49,675,016,519",0
20211129T,"$50,250,600,348","$50,250,600,348","$50,250,600,348","$50,250,600,348",0
20211130T,"$54,258,442,100","$54,258,442,100","$54,258,442,100","$54,258,442,100",0
20211201T,"$56,264,529,285","$56,264,529,285","$56,264,529,285","$56,264,529,285",0
20211202T,"$53,320,111,398","$53,320,111,398","$53,320,111,398","$53,320,111,398",0
20211203T,"$52,476,882,542","$52,476,882,542","$52,476,882,542","$52,476,882,542",0
20211204T,"$50,404,054,068","$50,404,054,068","$50,404,054,068","$50,404,054,068",0
20211205T,"$45,305,674,361","$45,305,674,361","$45,305,674,361","$45,305,674,361",0
20211206T,"$43,674,338,121","$43,674,338,121","$43,674,338,121","$43,674,338,121",0
20211207T,"$45,008,692,784","$45,008,692,784","$45,008,692,784","$45,008,692,784",0
20211208T,"$44,531,548,777","$44,531,548,777","$44,531,548,777","$44,531,548,777",0
20211209T,"$45,138,912,533","$45,138,912,533","$45,138,912,533","$45,138,912,533",0
20211210T,"$42,939,546,925","$42,939,546,925","$42,939,546,925","$42,939,546,925",0
20211211T,"$41,629,961,750","$41,629,961,750","$41,629,961,750","$41,629,961,750",0
20211212T,"$42,276,758,398","$42,276,758,398","$42,276,758,398","$42,276,758,398",0
20211213T,"$43,689,997,721","$43,689,997,721","$43,689,997,721","$43,689,997,721",0
20211214T,"$40,622,324,887","$40,622,324,887","$40,622,324,887","$40,622,324,887",0
20211215T,"$45,460,742,704","$45,460,742,704","$45,460,742,704","$45,460,742,704",0
20211216T,"$44,418,885,338","$44,418,885,338","$44,418,885,338","$44,418,885,338",0
20211217T,"$42,766,029,812","$42,766,029,812","$42,766,029,812","$42,766,029,812",0
20211218T,"$41,309,482,378","$41,309,482,378","$41,309,482,378","$41,309,482,378",0
20211219T,"$41,837,850,463","$41,837,850,463","$41,837,850,463","$41,837,850,463",0
20211220T,"$41,072,652,251","$41,072,652,251","$41,072,652,251","$41,072,652,251",0
20211221T,"$41,285,839,550","$41,285,839,550","$41,285,839,550","$41,285,839,550",0
20211222T,"$42,905,348,403","$42,905,348,403","$42,905,348,403","$42,905,348,403",0
20211223T,"$44,208,626,326","$44,208,626,326","$44,208,626,326","$44,208,626,326",0
20211224T,"$47,735,406,600","$47,735,406,600","$47,735,406,600","$47,735,406,600",0
20211225T,"$47,145,917,906","$47,145,917,906","$47,145,917,906","$47,145,917,906",0
20211226T,"$48,563,774,675","$48,563,774,675","$48,563,774,675","$48,563,774,675",0
20211227T,"$48,568,531,053","$48,568,531,053","$48,568,531,053","$48,568,531,053",0
20211228T,"$48,636,741,541","$48,636,741,541","$48,636,741,541","$48,636,741,541",0
20211229T,"$44,471,506,455","$44,471,506,455","$44,471,506,455","$44,471,506,455",0
20211230T,"$42,309,485,159","$42,309,485,159","$42,309,485,159","$42,309,485,159",0
20211231T,"$43,133,881,624","$43,133,881,624","$43,133,881,624","$43,133,881,624",0
20220101T,"$42,980,353,501","$42,980,353,501","$42,980,353,501","$42,980,353,501",0
20220102T,"$43,847,959,761","$43,847,959,761","$43,847,959,761","$43,847,959,761",0
20220103T,"$44,060,050,955","$44,060,050,955","$44,060,050,955","$44,060,050,955",0
20220104T,"$42,959,998,707","$42,959,998,707","$42,959,998,707","$42,959,998,707",0
20220105T,"$42,505,432,373","$42,505,432,373","$42,505,432,373","$42,505,432,373",0
20220106T,"$40,025,141,755","$40,025,141,755","$40,025,141,755","$40,025,141,755",0
20220107T,"$40,388,506,152","$40,388,506,152","$40,388,506,152","$40,388,506,152",0
20220108T,"$38,544,015,133","$38,544,015,133","$38,544,015,133","$38,544,015,133",0
20220109T,"$37,277,377,594","$37,277,377,594","$37,277,377,594","$37,277,377,594",0
20220110T,"$37,385,267,188","$37,385,267,188","$37,385,267,188","$37,385,267,188",0
20220111T,"$35,512,835,608","$35,512,835,608","$35,512,835,608","$35,512,835,608",0
20220112T,"$37,435,499,130","$37,435,499,130","$37,435,499,130","$37,435,499,130",0
20220113T,"$41,085,812,742","$41,085,812,742","$41,085,812,742","$41,085,812,742",0
20220114T,"$41,219,317,694","$41,219,317,694","$41,219,317,694","$41,219,317,694",0
20220115T,"$43,215,770,660","$43,215,770,660","$43,215,770,660","$43,215,770,660",0
20220116T,"$43,618,381,679","$43,618,381,679","$43,618,381,679","$43,618,381,679",0
20220117T,"$42,609,153,594","$42,609,153,594","$42,609,153,594","$42,609,153,594",0
20220118T,"$40,607,401,306","$40,607,401,306","$40,607,401,306","$40,607,401,306",0
20220119T,"$39,445,282,897","$39,445,282,897","$39,445,282,897","$39,445,282,897",0
20220120T,"$38,608,852,688","$38,608,852,688","$38,608,852,688","$38,608,852,688",0
20220121T,"$37,179,023,873","$37,179,023,873","$37,179,023,873","$37,179,023,873",0
20220122T,"$32,564,857,573","$32,564,857,573","$32,564,857,573","$32,564,857,573",0
20220123T,"$30,166,847,153","$30,166,847,153","$30,166,847,153","$30,166,847,153",0
20220124T,"$32,482,442,490","$32,482,442,490","$32,482,442,490","$32,482,442,490",0
20220125T,"$31,371,272,551","$31,371,272,551","$31,371,272,551","$31,371,272,551",0
20220126T,"$32,066,170,117","$32,066,170,117","$32,066,170,117","$32,066,170,117",0
20220127T,"$32,375,082,764","$32,375,082,764","$32,375,082,764","$32,375,082,764",0
20220128T,"$32,083,438,011","$32,083,438,011","$32,083,438,011","$32,083,438,011",0
20220129T,"$32,129,875,492","$32,129,875,492","$32,129,875,492","$32,129,875,492",0
20220130T,"$32,615,292,319","$32,615,292,319","$32,615,292,319","$32,615,292,319",0
20220131T,"$31,749,594,821","$31,749,594,821","$31,749,594,821","$31,749,594,821",0
20220201T,"$32,291,576,575","$32,291,576,575","$32,291,576,575","$32,291,576,575",0
20220202T,"$32,593,831,313","$32,593,831,313","$32,593,831,313","$32,593,831,313",0
20220203T,"$31,102,079,638","$31,102,079,638","$31,102,079,638","$31,102,079,638",0
20220204T,"$31,109,683,621","$31,109,683,621","$31,109,683,621","$31,109,683,621",0
20220205T,"$33,176,713,653","$33,176,713,653","$33,176,713,653","$33,176,713,653",0
20220206T,"$33,789,977,790","$33,789,977,790","$33,789,977,790","$33,789,977,790",0
20220207T,"$37,384,531,108","$37,384,531,108","$37,384,531,108","$37,384,531,108",0
20220208T,"$41,891,797,190","$41,891,797,190","$41,891,797,190","$41,891,797,190",0
20220209T,"$39,949,063,252","$39,949,063,252","$39,949,063,252","$39,949,063,252",0
20220210T,"$40,977,022,567","$40,977,022,567","$40,977,022,567","$40,977,022,567",0
20220211T,"$38,800,975,244","$38,800,975,244","$38,800,975,244","$38,800,975,244",0
20220212T,"$36,432,801,088","$36,432,801,088","$36,432,801,088","$36,432,801,088",0
20220213T,"$36,601,707,492","$36,601,707,492","$36,601,707,492","$36,601,707,492",0
20220214T,"$37,881,821,282","$37,881,821,282","$37,881,821,282","$37,881,821,282",0
20220215T,"$37,177,618,699","$37,177,618,699","$37,177,618,699","$37,177,618,699",0
20220216T,"$39,002,233,656","$39,002,233,656","$39,002,233,656","$39,002,233,656",0
20220217T,"$38,369,479,432","$38,369,479,432","$38,369,479,432","$38,369,479,432",0
20220218T,"$35,330,998,784","$35,330,998,784","$35,330,998,784","$35,330,998,784",0
20220219T,"$35,391,570,382","$35,391,570,382","$35,391,570,382","$35,391,570,382",0
20220220T,"$35,249,896,903","$35,249,896,903","$35,249,896,903","$35,249,896,903",0
20220221T,"$33,644,565,371","$33,644,565,371","$33,644,565,371","$33,644,565,371",0
20220222T,"$31,753,499,126","$31,753,499,126","$31,753,499,126","$31,753,499,126",0
20220223T,"$32,507,620,327","$32,507,620,327","$32,507,620,327","$32,507,620,327",0
20220224T,"$32,064,081,286","$32,064,081,286","$32,064,081,286","$32,064,081,286",0
20220225T,"$30,679,438,756","$30,679,438,756","$30,679,438,756","$30,679,438,756",0
20220226T,"$31,970,279,117","$31,970,279,117","$31,970,279,117","$31,970,279,117",0
20220227T,"$31,657,027,560","$31,657,027,560","$31,657,027,560","$31,657,027,560",0
20220228T,"$30,534,766,774","$30,534,766,774","$30,534,766,774","$30,534,766,774",0
20220301T,"$33,174,336,450","$33,174,336,450","$33,174,336,450","$33,174,336,450",0
20220302T,"$34,064,000,854","$34,064,000,854","$34,064,000,854","$34,064,000,854",0
20220303T,"$33,311,537,040","$33,311,537,040","$33,311,537,040","$33,311,537,040",0
20220304T,"$32,393,027,688","$32,393,027,688","$32,393,027,688","$32,393,027,688",0
20220305T,"$30,461,566,429","$30,461,566,429","$30,461,566,429","$30,461,566,429",0
20220306T,"$31,429,308,396","$31,429,308,396","$31,429,308,396","$31,429,308,396",0
20220307T,"$30,181,955,172","$30,181,955,172","$30,181,955,172","$30,181,955,172",0
20220308T,"$29,312,752,941","$29,312,752,941","$29,312,752,941","$29,312,752,941",0
20220309T,"$29,569,818,411","$29,569,818,411","$29,569,818,411","$29,569,818,411",0
20220310T,"$30,798,806,992","$30,798,806,992","$30,798,806,992","$30,798,806,992",0
20220311T,"$29,447,323,422","$29,447,323,422","$29,447,323,422","$29,447,323,422",0
20220312T,"$29,055,159,126","$29,055,159,126","$29,055,159,126","$29,055,159,126",0
20220313T,"$28,911,813,036","$28,911,813,036","$28,911,813,036","$28,911,813,036",0
20220314T,"$28,051,937,354","$28,051,937,354","$28,051,937,354","$28,051,937,354",0
20220315T,"$28,583,570,390","$28,583,570,390","$28,583,570,390","$28,583,570,390",0
20220316T,"$28,301,135,269","$28,301,135,269","$28,301,135,269","$28,301,135,269",0
20220317T,"$29,209,389,192","$29,209,389,192","$29,209,389,192","$29,209,389,192",0
20220318T,"$29,122,893,811","$29,122,893,811","$29,122,893,811","$29,122,893,811",0
20220319T,"$29,609,334,043","$29,609,334,043","$29,609,334,043","$29,609,334,043",0
20220320T,"$31,192,710,571","$31,192,710,571","$31,192,710,571","$31,192,710,571",0
20220321T,"$30,001,231,382","$30,001,231,382","$30,001,231,382","$30,001,231,382",0
20220322T,"$29,853,405,504","$29,853,405,504","$29,853,405,504","$29,853,405,504",0
20220323T,"$30,677,132,310","$30,677,132,310","$30,677,132,310","$30,677,132,310",0
20220324T,"$32,180,678,318","$32,180,678,318","$32,180,678,318","$32,180,678,318",0
20220325T,"$33,287,186,766","$33,287,186,766","$33,287,186,766","$33,287,186,766",0
20220326T,"$32,390,472,767","$32,390,472,767","$32,390,472,767","$32,390,472,767",0
20220327T,"$33,205,349,993","$33,205,349,993","$33,205,349,993","$33,205,349,993",0
20220328T,"$34,944,598,900","$34,944,598,900","$34,944,598,900","$34,944,598,900",0
20220329T,"$35,734,344,919","$35,734,344,919","$35,734,344,919","$35,734,344,919",0
20220330T,"$36,031,370,202","$36,031,370,202","$36,031,370,202","$36,031,370,202",0
20220331T,"$36,127,169,711","$36,127,169,711","$36,127,169,711","$36,127,169,711",0
20220401T,"$34,207,534,598","$34,207,534,598","$34,207,534,598","$34,207,534,598",0
20220402T,"$34,852,605,276","$34,852,605,276","$34,852,605,276","$34,852,605,276",0
20220403T,"$34,443,267,661","$34,443,267,661","$34,443,267,661","$34,443,267,661",0
20220404T,"$35,876,809,931","$35,876,809,931","$35,876,809,931","$35,876,809,931",0
20220405T,"$36,051,572,814","$36,051,572,814","$36,051,572,814","$36,051,572,814",0
20220406T,"$39,409,001,883","$39,409,001,883","$39,409,001,883","$39,409,001,883",0
20220407T,"$34,076,022,185","$34,076,022,185","$34,076,022,185","$34,076,022,185",0
20220408T,"$34,675,775,872","$34,675,775,872","$34,675,775,872","$34,675,775,872",0
20220409T,"$33,468,756,521","$33,468,756,521","$33,468,756,521","$33,468,756,521",0
20220410T,"$34,262,193,881","$34,262,193,881","$34,262,193,881","$34,262,193,881",0
20220411T,"$35,162,787,945","$35,162,787,945","$35,162,787,945","$35,162,787,945",0
20220412T,"$31,374,372,730","$31,374,372,730","$31,374,372,730","$31,374,372,730",0
20220413T,"$34,612,631,866","$34,612,631,866","$34,612,631,866","$34,612,631,866",0
20220414T,"$34,807,068,242","$34,807,068,242","$34,807,068,242","$34,807,068,242",0
20220415T,"$34,778,336,528","$34,778,336,528","$34,778,336,528","$34,778,336,528",0
20220416T,"$35,089,097,744","$35,089,097,744","$35,089,097,744","$35,089,097,744",0
20220417T,"$34,684,352,368","$34,684,352,368","$34,684,352,368","$34,684,352,368",0
20220418T,"$33,454,600,726","$33,454,600,726","$33,454,600,726","$33,454,600,726",0
20220419T,"$33,768,887,992","$33,768,887,992","$33,768,887,992","$33,768,887,992",0
20220420T,"$34,285,954,240","$34,285,954,240","$34,285,954,240","$34,285,954,240",0
20220421T,"$33,941,084,469","$33,941,084,469","$33,941,084,469","$33,941,084,469",0
20220422T,"$32,928,181,889","$32,928,181,889","$32,928,181,889","$32,928,181,889",0
20220423T,"$32,926,134,455","$32,926,134,455","$32,926,134,455","$32,926,134,455",0
20220424T,"$32,581,306,845","$32,581,306,845","$32,581,306,845","$32,581,306,845",0
20220425T,"$32,176,590,337","$32,176,590,337","$32,176,590,337","$32,176,590,337",0
20220426T,"$35,829,511,919","$35,829,511,919","$35,829,511,919","$35,829,511,919",0
20220427T,"$32,323,001,455","$32,323,001,455","$32,323,001,455","$32,323,001,455",0
20220428T,"$32,758,041,855","$32,758,041,855","$32,758,041,855","$32,758,041,855",0
20220429T,"$32,100,423,767","$32,100,423,767","$32,100,423,767","$32,100,423,767",0
20220430T,"$31,427,251,945","$31,427,251,945","$31,427,251,945","$31,427,251,945",0
20220501T,"$29,130,593,454","$29,130,593,454","$29,130,593,454","$29,130,593,454",0
20220502T,"$30,699,152,278","$30,699,152,278","$30,699,152,278","$30,699,152,278",0
20220503T,"$29,908,929,357","$29,908,929,357","$29,908,929,357","$29,908,929,357",0
20220504T,"$29,527,884,769","$29,527,884,769","$29,527,884,769","$29,527,884,769",0
20220505T,"$31,138,265,403","$31,138,265,403","$31,138,265,403","$31,138,265,403",0
20220506T,"$29,340,776,196","$29,340,776,196","$29,340,776,196","$29,340,776,196",0
20220507T,"$29,194,172,829","$29,194,172,829","$29,194,172,829","$29,194,172,829",0
20220508T,"$28,665,255,260","$28,665,255,260","$28,665,255,260","$28,665,255,260",0
20220509T,"$27,609,097,477","$27,609,097,477","$27,609,097,477","$27,609,097,477",0
20220510T,"$22,793,167,100","$22,793,167,100","$22,793,167,100","$22,793,167,100",0
20220511T,"$24,102,206,298","$24,102,206,298","$24,102,206,298","$24,102,206,298",0
20220512T,"$18,525,377,079","$18,525,377,079","$18,525,377,079","$18,525,377,079",0
20220513T,"$17,601,304,546","$17,601,304,546","$17,601,304,546","$17,601,304,546",0
20220514T,"$19,395,666,694","$19,395,666,694","$19,395,666,694","$19,395,666,694",0
20220515T,"$19,429,783,083","$19,429,783,083","$19,429,783,083","$19,429,783,083",0
20220516T,"$20,145,703,858","$20,145,703,858","$20,145,703,858","$20,145,703,858",0
20220517T,"$18,869,502,255","$18,869,502,255","$18,869,502,255","$18,869,502,255",0
20220518T,"$19,561,821,062","$19,561,821,062","$19,561,821,062","$19,561,821,062",0
20220519T,"$18,099,806,334","$18,099,806,334","$18,099,806,334","$18,099,806,334",0
20220520T,"$18,746,058,760","$18,746,058,760","$18,746,058,760","$18,746,058,760",0
20220521T,"$18,328,987,706","$18,328,987,706","$18,328,987,706","$18,328,987,706",0
20220522T,"$18,520,828,125","$18,520,828,125","$18,520,828,125","$18,520,828,125",0
20220523T,"$18,830,582,489","$18,830,582,489","$18,830,582,489","$18,830,582,489",0
20220524T,"$18,297,308,141","$18,297,308,141","$18,297,308,141","$18,297,308,141",0
20220525T,"$18,317,923,724","$18,317,923,724","$18,317,923,724","$18,317,923,724",0
20220526T,"$18,250,128,570","$18,250,128,570","$18,250,128,570","$18,250,128,570",0
20220527T,"$17,004,679,173","$17,004,679,173","$17,004,679,173","$17,004,679,173",0
20220528T,"$17,205,084,944","$17,205,084,944","$17,205,084,944","$17,205,084,944",0
20220529T,"$17,550,737,113","$17,550,737,113","$17,550,737,113","$17,550,737,113",0
20220530T,"$18,100,225,843","$18,100,225,843","$18,100,225,843","$18,100,225,843",0
20220531T,"$19,147,939,499","$19,147,939,499","$19,147,939,499","$19,147,939,499",0
20220601T,"$18,709,113,767","$18,709,113,767","$18,709,113,767","$18,709,113,767",0
20220602T,"$17,477,592,977","$17,477,592,977","$17,477,592,977","$17,477,592,977",0
20220603T,"$17,894,170,059","$17,894,170,059","$17,894,170,059","$17,894,170,059",0
20220604T,"$17,294,510,560","$17,294,510,560","$17,294,510,560","$17,294,510,560",0
20220605T,"$17,504,625,434","$17,504,625,434","$17,504,625,434","$17,504,625,434",0
20220606T,"$17,526,960,751","$17,526,960,751","$17,526,960,751","$17,526,960,751",0
20220607T,"$17,836,580,719","$17,836,580,719","$17,836,580,719","$17,836,580,719",0
20220608T,"$17,802,061,987","$17,802,061,987","$17,802,061,987","$17,802,061,987",0
20220609T,"$17,569,624,506","$17,569,624,506","$17,569,624,506","$17,569,624,506",0
20220610T,"$17,477,327,135","$17,477,327,135","$17,477,327,135","$17,477,327,135",0
20220611T,"$16,629,802,745","$16,629,802,745","$16,629,802,745","$16,629,802,745",0
20220612T,"$15,328,388,414","$15,328,388,414","$15,328,388,414","$15,328,388,414",0
20220613T,"$14,250,798,853","$14,250,798,853","$14,250,798,853","$14,250,798,853",0
20220614T,"$12,330,739,705","$12,330,739,705","$12,330,739,705","$12,330,739,705",0
20220615T,"$12,710,001,066","$12,710,001,066","$12,710,001,066","$12,710,001,066",0
20220616T,"$14,055,672,920","$14,055,672,920","$14,055,672,920","$14,055,672,920",0
20220617T,"$12,526,231,512","$12,526,231,512","$12,526,231,512","$12,526,231,512",0
20220618T,"$12,935,560,061","$12,935,560,061","$12,935,560,061","$12,935,560,061",0
20220619T,"$12,078,333,118","$12,078,333,118","$12,078,333,118","$12,078,333,118",0
20220620T,"$13,372,701,640","$13,372,701,640","$13,372,701,640","$13,372,701,640",0
20220621T,"$13,346,767,508","$13,346,767,508","$13,346,767,508","$13,346,767,508",0
20220622T,"$15,458,287,182","$15,458,287,182","$15,458,287,182","$15,458,287,182",0
20220623T,"$14,444,785,327","$14,444,785,327","$14,444,785,327","$14,444,785,327",0
20220624T,"$15,181,789,085","$15,181,789,085","$15,181,789,085","$15,181,789,085",0
20220625T,"$16,128,176,196","$16,128,176,196","$16,128,176,196","$16,128,176,196",0
20220626T,"$16,721,399,962","$16,721,399,962","$16,721,399,962","$16,721,399,962",0
20220627T,"$17,000,281,843","$17,000,281,843","$17,000,281,843","$17,000,281,843",0
20220628T,"$16,780,840,729","$16,780,840,729","$16,780,840,729","$16,780,840,729",0
20220629T,"$15,263,179,265","$15,263,179,265","$15,263,179,265","$15,263,179,265",0
20220630T,"$15,864,595,932","$15,864,595,932","$15,864,595,932","$15,864,595,932",0
20220701T,"$15,308,206,227","$15,308,206,227","$15,308,206,227","$15,308,206,227",0
20220702T,"$15,430,354,350","$15,430,354,350","$15,430,354,350","$15,430,354,350",0
20220703T,"$15,434,532,738","$15,434,532,738","$15,434,532,738","$15,434,532,738",0
20220704T,"$15,450,848,304","$15,450,848,304","$15,450,848,304","$15,450,848,304",0
20220705T,"$16,029,881,468","$16,029,881,468","$16,029,881,468","$16,029,881,468",0
20220706T,"$15,604,961,557","$15,604,961,557","$15,604,961,557","$15,604,961,557",0
20220707T,"$15,905,642,352","$15,905,642,352","$15,905,642,352","$15,905,642,352",0
20220708T,"$16,716,978,693","$16,716,978,693","$16,716,978,693","$16,716,978,693",0
20220709T,"$16,528,518,042","$16,528,518,042","$16,528,518,042","$16,528,518,042",0
20220710T,"$16,713,870,152","$16,713,870,152","$16,713,870,152","$16,713,870,152",0
20220711T,"$16,177,107,002","$16,177,107,002","$16,177,107,002","$16,177,107,002",0
20220712T,"$14,883,060,441","$14,883,060,441","$14,883,060,441","$14,883,060,441",0
20220713T,"$14,486,243,082","$14,486,243,082","$14,486,243,082","$14,486,243,082",0
20220714T,"$15,003,716,527","$15,003,716,527","$15,003,716,527","$15,003,716,527",0
20220715T,"$15,162,539,896","$15,162,539,896","$15,162,539,896","$15,162,539,896",0
20220716T,"$15,327,895,736","$15,327,895,736","$15,327,895,736","$15,327,895,736",0
20220717T,"$15,604,262,339","$15,604,262,339","$15,604,262,339","$15,604,262,339",0
20220718T,"$15,392,610,082","$15,392,610,082","$15,392,610,082","$15,392,610,082",0
20220719T,"$16,599,800,994","$16,599,800,994","$16,599,800,994","$16,599,800,994",0
20220720T,"$16,953,482,227","$16,953,482,227","$16,953,482,227","$16,953,482,227",0
20220721T,"$17,106,592,403","$17,106,592,403","$17,106,592,403","$17,106,592,403",0
20220722T,"$17,058,293,112","$17,058,293,112","$17,058,293,112","$17,058,293,112",0
20220723T,"$16,513,639,183","$16,513,639,183","$16,513,639,183","$16,513,639,183",0
20220724T,"$16,569,710,788","$16,569,710,788","$16,569,710,788","$16,569,710,788",0
20220725T,"$16,557,113,678","$16,557,113,678","$16,557,113,678","$16,557,113,678",0
20220726T,"$15,268,302,777","$15,268,302,777","$15,268,302,777","$15,268,302,777",0
20220727T,"$15,291,031,475","$15,291,031,475","$15,291,031,475","$15,291,031,475",0
20220728T,"$16,283,312,680","$16,283,312,680","$16,283,312,680","$16,283,312,680",0
20220729T,"$16,847,199,450","$16,847,199,450","$16,847,199,450","$16,847,199,450",0
20220730T,"$16,999,624,861","$16,999,624,861","$16,999,624,861","$16,999,624,861",0
20220731T,"$16,966,861,043","$16,966,861,043","$16,966,861,043","$16,966,861,043",0
20220801T,"$16,741,485,504","$16,741,485,504","$16,741,485,504","$16,741,485,504",0
20220802T,"$16,952,768,978","$16,952,768,978","$16,952,768,978","$16,952,768,978",0
20220803T,"$16,686,949,091","$16,686,949,091","$16,686,949,091","$16,686,949,091",0
20220804T,"$16,516,049,695","$16,516,049,695","$16,516,049,695","$16,516,049,695",0
20220805T,"$16,685,066,829","$16,685,066,829","$16,685,066,829","$16,685,066,829",0
20220806T,"$17,157,757,480","$17,157,757,480","$17,157,757,480","$17,157,757,480",0
20220807T,"$16,951,465,919","$16,951,465,919","$16,951,465,919","$16,951,465,919",0
20220808T,"$16,999,259,001","$16,999,259,001","$16,999,259,001","$16,999,259,001",0
20220809T,"$17,342,150,808","$17,342,150,808","$17,342,150,808","$17,342,150,808",0
20220810T,"$16,130,185,111","$16,130,185,111","$16,130,185,111","$16,130,185,111",0
20220811T,"$17,518,857,587","$17,518,857,587","$17,518,857,587","$17,518,857,587",0
20220812T,"$17,436,760,251","$17,436,760,251","$17,436,760,251","$17,436,760,251",0
20220813T,"$17,881,625,391","$17,881,625,391","$17,881,625,391","$17,881,625,391",0
20220814T,"$17,928,265,558","$17,928,265,558","$17,928,265,558","$17,928,265,558",0
20220815T,"$21,714,584,692","$21,714,584,692","$21,714,584,692","$21,714,584,692",0
20220816T,"$20,086,655,761","$20,086,655,761","$20,086,655,761","$20,086,655,761",0
20220817T,"$21,741,521,594","$21,741,521,594","$21,741,521,594","$21,741,521,594",0
20220818T,"$20,168,372,574","$20,168,372,574","$20,168,372,574","$20,168,372,574",0
20220819T,"$18,711,582,656","$18,711,582,656","$18,711,582,656","$18,711,582,656",0
20220820T,"$17,476,679,005","$17,476,679,005","$17,476,679,005","$17,476,679,005",0
20220821T,"$17,461,153,376","$17,461,153,376","$17,461,153,376","$17,461,153,376",0
20220822T,"$17,902,143,305","$17,902,143,305","$17,902,143,305","$17,902,143,305",0
20220823T,"$17,459,465,606","$17,459,465,606","$17,459,465,606","$17,459,465,606",0
20220824T,"$17,645,946,229","$17,645,946,229","$17,645,946,229","$17,645,946,229",0
20220825T,"$17,347,045,679","$17,347,045,679","$17,347,045,679","$17,347,045,679",0
20220826T,"$18,083,891,072","$18,083,891,072","$18,083,891,072","$18,083,891,072",0
20220827T,"$16,280,024,747","$16,280,024,747","$16,280,024,747","$16,280,024,747",0
20220828T,"$16,219,921,967","$16,219,921,967","$16,219,921,967","$16,219,921,967",0
20220829T,"$15,853,031,851","$15,853,031,851","$15,853,031,851","$15,853,031,851",0
20220830T,"$16,485,734,155","$16,485,734,155","$16,485,734,155","$16,485,734,155",0
20220831T,"$15,985,733,905","$15,985,733,905","$15,985,733,905","$15,985,733,905",0
20220901T,"$15,822,120,971","$15,822,120,971","$15,822,120,971","$15,822,120,971",0
20220902T,"$16,133,379,956","$16,133,379,956","$16,133,379,956","$16,133,379,956",0
20220903T,"$15,909,814,318","$15,909,814,318","$15,909,814,318","$15,909,814,318",0
20220904T,"$16,153,178,766","$16,153,178,766","$16,153,178,766","$16,153,178,766",0
20220905T,"$16,530,755,150","$16,530,755,150","$16,530,755,150","$16,530,755,150",0
20220906T,"$16,288,939,368","$16,288,939,368","$16,288,939,368","$16,288,939,368",0
20220907T,"$15,494,934,322","$15,494,934,322","$15,494,934,322","$15,494,934,322",0
20220908T,"$15,962,520,499","$15,962,520,499","$15,962,520,499","$15,962,520,499",0
20220909T,"$15,852,731,827","$15,852,731,827","$15,852,731,827","$15,852,731,827",0
20220910T,"$16,717,115,855","$16,717,115,855","$16,717,115,855","$16,717,115,855",0
20220911T,"$17,085,127,828","$17,085,127,828","$17,085,127,828","$17,085,127,828",0
20220912T,"$16,717,163,618","$16,717,163,618","$16,717,163,618","$16,717,163,618",0
20220913T,"$16,628,414,822","$16,628,414,822","$16,628,414,822","$16,628,414,822",0
20220914T,"$15,625,850,542","$15,625,850,542","$15,625,850,542","$15,625,850,542",0
20220915T,"$15,869,680,034","$15,869,680,034","$15,869,680,034","$15,869,680,034",0
20220916T,"$15,284,388,444","$15,284,388,444","$15,284,388,444","$15,284,388,444",0
20220917T,"$15,375,981,207","$15,375,981,207","$15,375,981,207","$15,375,981,207",0
20220918T,"$15,871,155,526","$15,871,155,526","$15,871,155,526","$15,871,155,526",0
20220919T,"$14,439,714,780","$14,439,714,780","$14,439,714,780","$14,439,714,780",0
20220920T,"$14,826,059,049","$14,826,059,049","$14,826,059,049","$14,826,059,049",0
20220921T,"$14,507,272,719","$14,507,272,719","$14,507,272,719","$14,507,272,719",0
20220922T,"$14,267,892,130","$14,267,892,130","$14,267,892,130","$14,267,892,130",0
20220923T,"$14,876,993,262","$14,876,993,262","$14,876,993,262","$14,876,993,262",0
20220924T,"$15,536,562,162","$15,536,562,162","$15,536,562,162","$15,536,562,162",0
20220925T,"$15,581,223,554","$15,581,223,554","$15,581,223,554","$15,581,223,554",0
20220926T,"$15,139,078,817","$15,139,078,817","$15,139,078,817","$15,139,078,817",0
20220927T,"$15,171,414,523","$15,171,414,523","$15,171,414,523","$15,171,414,523",0
20220928T,"$15,161,975,178","$15,161,975,178","$15,161,975,178","$15,161,975,178",0
20220929T,"$15,178,520,722","$15,178,520,722","$15,178,520,722","$15,178,520,722",0
20220930T,"$15,152,267,808","$15,152,267,808","$15,152,267,808","$15,152,267,808",0
